,Unnamed: 0,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,movie_id,clean_title
669,68,Contact,1997,PG,2h 30min,Drama; Mystery; Sci-Fi; ,11 July 1997 (USA),7.4,247426,698,https://www.imdb.com/title/tt0118884/reviews/_ajax?ref_=undefined&paginationKey=,669,contact
670,69,Non-Stop,2014,PG-13,1h 46min,Action; Mystery; Thriller; ,28 February 2014 (USA),6.9,245364,449,https://www.imdb.com/title/tt2024469/reviews/_ajax?ref_=undefined&paginationKey=,670,non-stop
671,70,Gone Baby Gone,2007,R,1h 54min,Crime; Drama; Mystery; ,19 October 2007 (USA),7.6,244160,563,https://www.imdb.com/title/tt0452623/reviews/_ajax?ref_=undefined&paginationKey=,671,gone baby gone
672,71,Unknown,2011,PG-13,1h 53min,Action; Mystery; Thriller; ,18 February 2011 (USA),6.8,243861,385,https://www.imdb.com/title/tt1401152/reviews/_ajax?ref_=undefined&paginationKey=,672,unknown
673,73,Atonement,2007,R,2h 3min,Drama; Mystery; Romance; ,11 January 2008 (USA),7.8,241597,650,https://www.imdb.com/title/tt0783233/reviews/_ajax?ref_=undefined&paginationKey=,673,atonement
674,74,The Village,2004,PG-13,1h 48min,Drama; Mystery; Thriller; ,30 July 2004 (USA),6.5,237425,2060,https://www.imdb.com/title/tt0368447/reviews/_ajax?ref_=undefined&paginationKey=,674,the village
675,77,The Fountain,2006,PG-13,1h 37min,Drama; Mystery; Romance; ,22 November 2006 (USA),7.2,224147,985,https://www.imdb.com/title/tt0414993/reviews/_ajax?ref_=undefined&paginationKey=,675,the fountain
676,78,Identity,2003,R,1h 30min,Mystery; Thriller; ,25 April 2003 (USA),7.3,221013,772,https://www.imdb.com/title/tt0309698/reviews/_ajax?ref_=undefined&paginationKey=,676,identity
677,79,Knowing,2009,PG-13,2h 1min,Action; Drama; Mystery; ,20 March 2009 (USA),6.2,216703,885,https://www.imdb.com/title/tt0448011/reviews/_ajax?ref_=undefined&paginationKey=,677,knowing
678,81,Disturbia,2007,PG-13,1h 45min,Crime; Drama; Mystery; ,13 April 2007 (USA),6.8,215909,528,https://www.imdb.com/title/tt0486822/reviews/_ajax?ref_=undefined&paginationKey=,678,disturbia
679,84,National Treasure: Book of Secrets,2007,PG,2h 4min,Action; Adventure; Mystery; ,21 December 2007 (USA),6.5,214171,319,https://www.imdb.com/title/tt0465234/reviews/_ajax?ref_=undefined&paginationKey=,679,national treasure: book of secrets
680,86,The Girl with the Dragon Tattoo,2009,R,2h 32min,Crime; Drama; Mystery; ,30 April 2010 (USA),7.8,205262,316,https://www.imdb.com/title/tt1132620/reviews/_ajax?ref_=undefined&paginationKey=,680,the girl with the dragon tattoo
681,87,Cube,1997,R,1h 30min,Drama; Mystery; Sci-Fi; ,11 July 1998 (Netherlands),7.2,204760,819,https://www.imdb.com/title/tt0123755/reviews/_ajax?ref_=undefined&paginationKey=,681,cube
682,90,Murder on the Orient Express,2017,PG-13,1h 54min,Crime; Drama; Mystery; ,10 November 2017 (USA),6.5,200486,877,https://www.imdb.com/title/tt3402236/reviews/_ajax?ref_=undefined&paginationKey=,682,murder on the orient express
683,91,Wind River,2017,R,1h 47min,Crime; Drama; Mystery; ,18 August 2017 (USA),7.7,193037,609,https://www.imdb.com/title/tt5362988/reviews/_ajax?ref_=undefined&paginationKey=,683,wind river
684,92,The Happening,2008,R,1h 31min,Drama; Mystery; Sci-Fi; ,13 June 2008 (USA),5.0,192408,1379,https://www.imdb.com/title/tt0949731/reviews/_ajax?ref_=undefined&paginationKey=,684,the happening
685,93,The Number 23,2007,R,1h 38min,Crime; Mystery; Thriller; ,23 February 2007 (USA),6.4,190439,414,https://www.imdb.com/title/tt0481369/reviews/_ajax?ref_=undefined&paginationKey=,685,the number 23
686,94,The Secret in Their Eyes,2009,R,2h 9min,Drama; Mystery; Romance; ,21 May 2010 (USA),8.2,186147,291,https://www.imdb.com/title/tt1305806/reviews/_ajax?ref_=undefined&paginationKey=,686,the secret in their eyes
687,97,Dark City,1998,R,1h 40min,Mystery; Sci-Fi; Thriller; ,27 February 1998 (USA),7.6,184177,679,https://www.imdb.com/title/tt0118929/reviews/_ajax?ref_=undefined&paginationKey=,687,dark city
688,98,Tinker Tailor Soldier Spy,2011,R,2h 2min,Drama; Mystery; Thriller; ,6 January 2012 (USA),7.1,182571,604,https://www.imdb.com/title/tt1340800/reviews/_ajax?ref_=undefined&paginationKey=,688,tinker tailor soldier spy
689,0,The Big Lebowski,1998,R,1h 57min,Comedy; Crime; Sport; ,6 March 1998 (USA),8.1,705947,1225,https://www.imdb.com/title/tt0118715/reviews/_ajax?ref_=undefined&paginationKey=,689,the big lebowski
690,3,Warrior,2011,PG-13,2h 20min,Action; Drama; Sport; ,9 September 2011 (USA),8.2,424797,676,https://www.imdb.com/title/tt1291584/reviews/_ajax?ref_=undefined&paginationKey=,690,warrior
691,8,The Wrestler,2008,R,1h 49min,Drama; Sport; ,30 January 2009 (USA),7.9,285261,588,https://www.imdb.com/title/tt1125849/reviews/_ajax?ref_=undefined&paginationKey=,691,the wrestler
692,10,Creed,2015,PG-13,2h 13min,Drama; Sport; ,25 November 2015 (USA),7.6,240217,515,https://www.imdb.com/title/tt3076658/reviews/_ajax?ref_=undefined&paginationKey=,692,creed
693,11,Dodgeball,2004,PG-13,1h 32min,Comedy; Sport; ,18 June 2004 (USA),6.7,224256,406,https://www.imdb.com/title/tt0364725/reviews/_ajax?ref_=undefined&paginationKey=,693,dodgeball
694,12,Southpaw,2015,R,2h 4min,Drama; Sport; ,24 July 2015 (USA),7.4,211731,343,https://www.imdb.com/title/tt1798684/reviews/_ajax?ref_=undefined&paginationKey=,694,southpaw
695,14,Happy Gilmore,1996,PG-13,1h 32min,Comedy; Sport; ,16 February 1996 (USA),7.0,191082,320,https://www.imdb.com/title/tt0116483/reviews/_ajax?ref_=undefined&paginationKey=,695,happy gilmore
696,15,Rocky II,1979,PG,1h 59min,Drama; Sport; ,15 June 1979 (USA),7.3,185752,218,https://www.imdb.com/title/tt0079817/reviews/_ajax?ref_=undefined&paginationKey=,696,rocky ii
697,16,Rocky IV,1985,PG,1h 31min,Drama; Sport; ,27 November 1985 (USA),6.9,181314,379,https://www.imdb.com/title/tt0089927/reviews/_ajax?ref_=undefined&paginationKey=,697,rocky iv
698,17,Rocky III,1982,PG,1h 39min,Drama; Sport; ,28 May 1982 (USA),6.8,168581,243,https://www.imdb.com/title/tt0084602/reviews/_ajax?ref_=undefined&paginationKey=,698,rocky iii
699,18,Talladega Nights: The Ballad of Ricky Bobby,2006,PG-13,1h 48min,Comedy; Sport; ,4 August 2006 (USA),6.6,163181,476,https://www.imdb.com/title/tt0415306/reviews/_ajax?ref_=undefined&paginationKey=,699,talladega nights: the ballad of ricky bobby
700,19,The Longest Yard,2005,PG-13,1h 53min,Comedy; Crime; Sport; ,27 May 2005 (USA),6.4,158464,336,https://www.imdb.com/title/tt0398165/reviews/_ajax?ref_=undefined&paginationKey=,700,the longest yard
701,20,Blades of Glory,2007,PG-13,1h 33min,Comedy; Sport; ,30 March 2007 (USA),6.3,154489,268,https://www.imdb.com/title/tt0445934/reviews/_ajax?ref_=undefined&paginationKey=,701,blades of glory
702,21,The Waterboy,1998,PG-13,1h 30min,Comedy; Sport; ,6 November 1998 (USA),6.1,145024,334,https://www.imdb.com/title/tt0120484/reviews/_ajax?ref_=undefined&paginationKey=,702,the waterboy
703,22,She's the Man,2006,PG-13,1h 45min,Comedy; Romance; Sport; ,17 March 2006 (USA),6.3,142831,292,https://www.imdb.com/title/tt0454945/reviews/_ajax?ref_=undefined&paginationKey=,703,she's the man
704,24,Green Street Hooligans,2005,R,1h 49min,Crime; Drama; Sport; ,9 September 2005 (UK),7.5,139282,402,https://www.imdb.com/title/tt0385002/reviews/_ajax?ref_=undefined&paginationKey=,704,green street hooligans
705,26,Rocky V,1990,PG-13,1h 44min,Drama; Sport; ,16 November 1990 (USA),5.3,123555,305,https://www.imdb.com/title/tt0100507/reviews/_ajax?ref_=undefined&paginationKey=,705,rocky v
706,28,Any Given Sunday,1999,R,2h 42min,Drama; Sport; ,22 December 1999 (USA),6.9,110159,466,https://www.imdb.com/title/tt0146838/reviews/_ajax?ref_=undefined&paginationKey=,706,any given sunday
707,29,Caddyshack,1980,R,1h 38min,Comedy; Sport; ,25 July 1980 (USA),7.3,102192,285,https://www.imdb.com/title/tt0080487/reviews/_ajax?ref_=undefined&paginationKey=,707,caddyshack
708,30,Creed II,2018,PG-13,2h 10min,Drama; Sport; ,21 November 2018 (USA),7.1,97820,764,https://www.imdb.com/title/tt6343314/reviews/_ajax?ref_=undefined&paginationKey=,708,creed ii
709,31,Never Back Down,2008,PG-13,1h 53min,Action; Drama; Sport; ,14 March 2008 (USA),6.6,94170,190,https://www.imdb.com/title/tt1023111/reviews/_ajax?ref_=undefined&paginationKey=,709,never back down
710,32,Ali,2001,R,2h 37min,Biography; Drama; Sport; ,25 December 2001 (USA),6.8,91667,391,https://www.imdb.com/title/tt0248667/reviews/_ajax?ref_=undefined&paginationKey=,710,ali
711,33,The Hurricane,1999,R,2h 26min,Biography; Drama; Sport; ,14 January 2000 (USA),7.6,89663,280,https://www.imdb.com/title/tt0174856/reviews/_ajax?ref_=undefined&paginationKey=,711,the hurricane
712,34,Bring It On,2000,PG-13,1h 38min,Comedy; Romance; Sport; ,25 August 2000 (USA),6.0,84978,386,https://www.imdb.com/title/tt0204946/reviews/_ajax?ref_=undefined&paginationKey=,712,bring it on
713,35,Here Comes the Boom,2012,PG,1h 45min,Action; Comedy; Sport; ,12 October 2012 (USA),6.4,84309,134,https://www.imdb.com/title/tt1648179/reviews/_ajax?ref_=undefined&paginationKey=,713,here comes the boom
714,36,Concussion,2015,PG-13,2h 3min,Biography; Drama; Sport; ,25 December 2015 (USA),7.1,83455,194,https://www.imdb.com/title/tt3322364/reviews/_ajax?ref_=undefined&paginationKey=,714,concussion
715,37,Goon,2011,R,1h 32min,Comedy; Drama; Sport; ,24 February 2012 (Canada),6.8,82574,165,https://www.imdb.com/title/tt1456635/reviews/_ajax?ref_=undefined&paginationKey=,715,goon
716,38,42,2013,PG-13,2h 8min,Biography; Drama; Sport; ,12 April 2013 (USA),7.5,81640,242,https://www.imdb.com/title/tt0453562/reviews/_ajax?ref_=undefined&paginationKey=,716,42
717,39,Nacho Libre,2006,PG,1h 32min,Comedy; Sport; ,16 June 2006 (USA),5.7,79678,487,https://www.imdb.com/title/tt0457510/reviews/_ajax?ref_=undefined&paginationKey=,717,nacho libre
718,40,Semi-Pro,2008,R,1h 31min,Comedy; Sport; ,29 February 2008 (USA),5.8,77162,129,https://www.imdb.com/title/tt0839980/reviews/_ajax?ref_=undefined&paginationKey=,718,semi-pro
719,41,Days of Thunder,1990,PG-13,1h 47min,Action; Drama; Sport; ,27 June 1990 (USA),6.0,76691,129,https://www.imdb.com/title/tt0099371/reviews/_ajax?ref_=undefined&paginationKey=,719,days of thunder
720,42,Kingpin,1996,PG-13,1h 54min,Comedy; Sport; ,26 July 1996 (USA),6.9,75490,209,https://www.imdb.com/title/tt0116778/reviews/_ajax?ref_=undefined&paginationKey=,720,kingpin
721,43,Hot Rod,2007,PG-13,1h 28min,Comedy; Sport; ,3 August 2007 (USA),6.7,74811,194,https://www.imdb.com/title/tt0787475/reviews/_ajax?ref_=undefined&paginationKey=,721,hot rod
722,44,The Hustler,1961,Not Rated,2h 14min,Drama; Sport; ,25 September 1961 (USA),8.0,73604,203,https://www.imdb.com/title/tt0054997/reviews/_ajax?ref_=undefined&paginationKey=,722,the hustler
723,45,The Color of Money,1986,R,1h 59min,Drama; Sport; ,17 October 1986 (USA),7.0,72250,140,https://www.imdb.com/title/tt0090863/reviews/_ajax?ref_=undefined&paginationKey=,723,the color of money
724,46,Chak de! India,2007,Not Rated,2h 33min,Drama; Sport; ,10 August 2007 (India),8.2,71335,112,https://www.imdb.com/title/tt0871510/reviews/_ajax?ref_=undefined&paginationKey=,724,chak de! india
725,47,Seabiscuit,2003,PG-13,2h 20min,Drama; History; Sport; ,25 July 2003 (USA),7.3,65167,468,https://www.imdb.com/title/tt0329575/reviews/_ajax?ref_=undefined&paginationKey=,725,seabiscuit
726,48,"Run, Fat Boy, Run",2007,PG-13,1h 40min,Comedy; Romance; Sport; ,28 March 2008 (USA),6.6,64800,151,https://www.imdb.com/title/tt0425413/reviews/_ajax?ref_=undefined&paginationKey=,726,"run, fat boy, run"
727,49,Invincible,2006,PG,1h 45min,Biography; Drama; Sport; ,25 August 2006 (USA),7.1,64317,159,https://www.imdb.com/title/tt0445990/reviews/_ajax?ref_=undefined&paginationKey=,727,invincible
728,50,Whip It,2009,PG-13,1h 51min,Drama; Sport; ,2 October 2009 (USA),6.9,62820,129,https://www.imdb.com/title/tt1172233/reviews/_ajax?ref_=undefined&paginationKey=,728,whip it
729,51,Children of Heaven,1997,PG,1h 29min,Drama; Sport; ,22 January 1999 (USA),8.3,61338,183,https://www.imdb.com/title/tt0118849/reviews/_ajax?ref_=undefined&paginationKey=,729,children of heaven
730,52,Major League,1989,R,1h 47min,Comedy; Sport; ,7 April 1989 (USA),7.2,60362,120,https://www.imdb.com/title/tt0097815/reviews/_ajax?ref_=undefined&paginationKey=,730,major league
731,53,Trouble with the Curve,2012,PG-13,1h 51min,Drama; Sport; ,21 September 2012 (USA),6.8,58790,191,https://www.imdb.com/title/tt2083383/reviews/_ajax?ref_=undefined&paginationKey=,731,trouble with the curve
732,54,Bhaag Milkha Bhaag,2013,Not Rated,3h 6min,Biography; Drama; Sport; ,12 July 2013 (USA),8.2,58777,194,https://www.imdb.com/title/tt2356180/reviews/_ajax?ref_=undefined&paginationKey=,732,bhaag milkha bhaag
733,55,Wimbledon,2004,PG-13,1h 38min,Comedy; Romance; Sport; ,17 September 2004 (USA),6.3,58729,181,https://www.imdb.com/title/tt0360201/reviews/_ajax?ref_=undefined&paginationKey=,733,wimbledon
734,56,Friday Night Lights,2004,PG-13,1h 58min,Action; Drama; Sport; ,8 October 2004 (USA),7.2,57615,322,https://www.imdb.com/title/tt0390022/reviews/_ajax?ref_=undefined&paginationKey=,734,friday night lights
735,57,Point Break,2015,PG-13,1h 54min,Action; Crime; Sport; ,25 December 2015 (USA),5.3,56913,260,https://www.imdb.com/title/tt2058673/reviews/_ajax?ref_=undefined&paginationKey=,735,point break
736,58,The Replacements,2000,PG-13,1h 58min,Comedy; Sport; ,11 August 2000 (USA),6.6,56892,269,https://www.imdb.com/title/tt0191397/reviews/_ajax?ref_=undefined&paginationKey=,736,the replacements
737,59,Grudge Match,2013,PG-13,1h 53min,Comedy; Drama; Sport; ,25 December 2013 (USA),6.4,56593,132,https://www.imdb.com/title/tt1661382/reviews/_ajax?ref_=undefined&paginationKey=,737,grudge match
738,60,We Are Marshall,2006,PG,2h 11min,Drama; Sport; ,22 December 2006 (USA),7.1,56112,185,https://www.imdb.com/title/tt0758794/reviews/_ajax?ref_=undefined&paginationKey=,738,we are marshall
739,61,BASEketball,1998,R,1h 43min,Comedy; Sport; ,31 July 1998 (USA),6.5,55800,211,https://www.imdb.com/title/tt0131857/reviews/_ajax?ref_=undefined&paginationKey=,739,baseketball
740,62,Rudy,1993,PG,1h 54min,Biography; Drama; Sport; ,22 October 1993 (USA),7.5,54400,185,https://www.imdb.com/title/tt0108002/reviews/_ajax?ref_=undefined&paginationKey=,740,rudy
741,63,Chariots of Fire,1981,PG,2h 5min,Biography; Drama; Sport; ,9 April 1982 (USA),7.2,52940,240,https://www.imdb.com/title/tt0082158/reviews/_ajax?ref_=undefined&paginationKey=,741,chariots of fire
742,64,The Legend of Bagger Vance,2000,PG-13,2h 6min,Drama; Fantasy; Sport; ,3 November 2000 (USA),6.7,52493,278,https://www.imdb.com/title/tt0146984/reviews/_ajax?ref_=undefined&paginationKey=,742,the legend of bagger vance
743,65,Win Win,2011,R,1h 46min,Comedy; Drama; Sport; ,15 April 2011 (USA),7.1,52334,120,https://www.imdb.com/title/tt1606392/reviews/_ajax?ref_=undefined&paginationKey=,743,win win
744,66,Draft Day,2014,PG-13,1h 50min,Drama; Sport; ,11 April 2014 (USA),6.8,52057,158,https://www.imdb.com/title/tt2223990/reviews/_ajax?ref_=undefined&paginationKey=,744,draft day
745,67,Lords of Dogtown,2005,PG-13,1h 47min,Biography; Drama; Sport; ,3 June 2005 (USA),7.1,51181,206,https://www.imdb.com/title/tt0355702/reviews/_ajax?ref_=undefined&paginationKey=,745,lords of dogtown
746,68,The World's Fastest Indian,2005,PG-13,2h 7min,Biography; Drama; Sport; ,24 March 2006 (USA),7.8,50954,260,https://www.imdb.com/title/tt0412080/reviews/_ajax?ref_=undefined&paginationKey=,746,the world's fastest indian
747,69,The Love Guru,2008,PG-13,1h 27min,Comedy; Romance; Sport; ,20 June 2008 (USA),3.8,49662,286,https://www.imdb.com/title/tt0811138/reviews/_ajax?ref_=undefined&paginationKey=,747,the love guru
748,70,Over the Top,1987,PG,1h 33min,Action; Drama; Sport; ,13 February 1987 (USA),5.8,48899,155,https://www.imdb.com/title/tt0093692/reviews/_ajax?ref_=undefined&paginationKey=,748,over the top
749,71,Kickboxer,1989,R,1h 37min,Action; Sport; Thriller; ,8 September 1989 (USA),6.5,48479,133,https://www.imdb.com/title/tt0097659/reviews/_ajax?ref_=undefined&paginationKey=,749,kickboxer
750,72,The Benchwarmers,2006,PG-13,1h 25min,Comedy; Sport; ,7 April 2006 (USA),5.5,47394,226,https://www.imdb.com/title/tt0437863/reviews/_ajax?ref_=undefined&paginationKey=,750,the benchwarmers
751,73,The Big Blue,1988,PG,2h 48min,Adventure; Drama; Sport; ,19 August 1988 (USA),7.6,47005,162,https://www.imdb.com/title/tt0095250/reviews/_ajax?ref_=undefined&paginationKey=,751,the big blue
752,74,Bull Durham,1988,R,1h 48min,Comedy; Romance; Sport; ,15 June 1988 (USA),7.1,46429,135,https://www.imdb.com/title/tt0094812/reviews/_ajax?ref_=undefined&paginationKey=,752,bull durham
753,75,The Fan,1996,R,1h 56min,Action; Drama; Sport; ,16 August 1996 (USA),5.9,45246,103,https://www.imdb.com/title/tt0116277/reviews/_ajax?ref_=undefined&paginationKey=,753,the fan
754,76,He Got Game,1998,R,2h 16min,Drama; Sport; ,1 May 1998 (USA),6.9,43286,122,https://www.imdb.com/title/tt0124718/reviews/_ajax?ref_=undefined&paginationKey=,754,he got game
755,77,The Natural,1984,PG,2h 18min,Drama; Sport; ,11 May 1984 (USA),7.5,42728,208,https://www.imdb.com/title/tt0087781/reviews/_ajax?ref_=undefined&paginationKey=,755,the natural
756,78,Million Dollar Arm,2014,PG,2h 4min,Biography; Drama; Sport; ,16 May 2014 (USA),7.0,42611,109,https://www.imdb.com/title/tt1647668/reviews/_ajax?ref_=undefined&paginationKey=,756,million dollar arm
757,79,Two for the Money,2005,R,2h 2min,Crime; Drama; Sport; ,7 October 2005 (USA),6.3,42585,148,https://www.imdb.com/title/tt0417217/reviews/_ajax?ref_=undefined&paginationKey=,757,two for the money
758,80,Glory Road,2006,PG,1h 58min,Biography; Drama; Sport; ,13 January 2006 (USA),7.2,42010,154,https://www.imdb.com/title/tt0385726/reviews/_ajax?ref_=undefined&paginationKey=,758,glory road
759,81,Hoosiers,1986,PG,1h 54min,Drama; Sport; ,27 February 1987 (USA),7.5,41815,150,https://www.imdb.com/title/tt0091217/reviews/_ajax?ref_=undefined&paginationKey=,759,hoosiers
760,82,Balls of Fury,2007,PG-13,1h 30min,Comedy; Crime; Sport; ,29 August 2007 (USA),5.3,40109,154,https://www.imdb.com/title/tt0424823/reviews/_ajax?ref_=undefined&paginationKey=,760,balls of fury
761,83,Driven,2001,PG-13,1h 56min,Action; Drama; Sport; ,27 April 2001 (USA),4.6,38749,346,https://www.imdb.com/title/tt0132245/reviews/_ajax?ref_=undefined&paginationKey=,761,driven
762,84,Pawn Sacrifice,2014,PG-13,1h 55min,Biography; Drama; Sport; ,25 September 2015 (USA),7.0,38338,121,https://www.imdb.com/title/tt1596345/reviews/_ajax?ref_=undefined&paginationKey=,762,pawn sacrifice
763,85,Radio,2003,PG,1h 49min,Biography; Drama; Sport; ,24 October 2003 (USA),6.9,37537,202,https://www.imdb.com/title/tt0316465/reviews/_ajax?ref_=undefined&paginationKey=,763,radio
764,86,Sultan,2016,Not Rated,2h 50min,Action; Drama; Sport; ,6 July 2016 (USA),7.0,35954,156,https://www.imdb.com/title/tt4832640/reviews/_ajax?ref_=undefined&paginationKey=,764,sultan
765,87,The Ringer,2005,PG-13,1h 34min,Comedy; Sport; ,23 December 2005 (USA),5.8,34713,163,https://www.imdb.com/title/tt0267891/reviews/_ajax?ref_=undefined&paginationKey=,765,the ringer
766,88,"McFarland, USA",2015,PG,2h 9min,Biography; Drama; Sport; ,20 February 2015 (USA),7.4,34319,106,https://www.imdb.com/title/tt2097298/reviews/_ajax?ref_=undefined&paginationKey=,766,"mcfarland, usa"
767,89,Slap Shot,1977,R,2h 3min,Comedy; Drama; Sport; ,25 February 1977 (USA),7.3,33455,164,https://www.imdb.com/title/tt0076723/reviews/_ajax?ref_=undefined&paginationKey=,767,slap shot
768,90,M.S. Dhoni: The Untold Story,2016,Not Rated,3h 4min,Biography; Drama; Sport; ,30 September 2016 (USA),7.7,32250,161,https://www.imdb.com/title/tt4169250/reviews/_ajax?ref_=undefined&paginationKey=,768,m.s. dhoni: the untold story
769,91,The Cannonball Run,1981,PG,1h 35min,Action; Comedy; Sport; ,19 June 1981 (USA),6.3,32189,130,https://www.imdb.com/title/tt0082136/reviews/_ajax?ref_=undefined&paginationKey=,769,the cannonball run
